Timestamp,Temperature (TMP112),Temperature (BME688),Humidity,Pressure,Gas Resistance,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z,UVA,UVA Index
2024-03-05 16:05:21,28.875,29.646196629301084,27.620580378624684,96053.10740433403,17832.26525494567,6,10,252,0.023483365949119372,0.03913894324853229,0.9863013698630136,72,0
2024-03-05 16:05:27,28.8125,29.672907313782343,27.527200666658175,96053.89020283794,17817.371937639196,2,5,250,0.023483365949119372,0.019569471624266144,0.9784735812133072,75,0
2024-03-05 16:05:32,28.875,29.708416824184496,27.450504138410256,96053.74619396607,17817.371937639196,9,4,251,0.03522504892367906,0.015655577299412915,0.9823874755381604,79,0
2024-03-05 16:05:38,28.8125,29.756181851307883,27.438480563725875,96053.91076714074,17772.840877534018,7,7,251,0.0273972602739726,0.0273972602739726,0.9823874755381604,76,0
2024-03-05 16:05:44,28.875,29.81368846346959,27.459084454898065,96053.81979933483,17817.371937639196,7,7,250,0.019569471624266144,0.019569471624266144,0.9980430528375733,75,0
2024-03-05 16:05:49,28.9375,29.872137844431563,27.40548639071232,96053.69706346367,17802.50347705146,8,6,252,0.03131115459882583,0.023483365949119372,0.9863013698630136,74,0
2024-03-05 16:05:55,29.0,29.93215848460586,27.330813666703158,96052.76069461428,35545.681755068035,5,4,251,0.019569471624266144,0.015655577299412915,0.9823874755381604,74,0
2024-03-05 16:06:00,29.0,29.989036719629077,27.181724213003594,96051.86532501136,35634.74387527839,5,7,508,0.007827788649706457,0.0273972602739726,1.0176125244618395,76,0
2024-03-05 16:06:06,29.0625,30.04182980954647,27.143618655165323,96052.44778542446,35634.74387527839,7,9,254,0.015655577299412915,0.03522504892367906,0.9823874755381604,79,0
2024-03-05 16:06:11,29.0625,30.090851992051466,27.0946210134529,96053.50244997286,35545.681755068035,7,6,250,0.0273972602739726,0.03131115459882583,0.9823874755381604,81,0
2024-03-05 16:06:17,29.0625,30.137674486038122,26.960777700828057,96052.8107393708,35545.681755068035,6,4,251,0.023483365949119372,0.015655577299412915,0.9823874755381604,80,0
2024-03-05 16:06:22,29.0625,30.184182759085342,26.848160253999055,96053.65182296038,35575.319622012226,8,7,250,0.03131115459882583,0.0273972602739726,0.9784735812133072,84,0
2024-03-05 16:06:28,29.0625,30.227862848108636,26.740671455993724,96053.70447873036,35575.319622012226,7,7,255,0.0273972602739726,0.0273972602739726,0.9980430528375733,74,0
2024-03-05 16:06:33,29.0625,30.272485694640636,26.6491631006021,96054.07747308756,35605.00695410292,6,7,247,0.023483365949119372,0.0273972602739726,0.9902152641878669,73,0
2024-03-05 16:06:39,29.125,30.314280352548487,26.65777730209068,96053.66204550471,35545.681755068035,5,4,251,-0.003913894324853229,0.046966731898238745,0.9823874755381604,73,0
2024-03-05 16:06:44,29.0,30.360474470591726,26.635058089419957,96054.80316997456,35634.74387527839,6,6,253,0.023483365949119372,0.023483365949119372,0.9902152641878669,74,0
2024-03-05 16:06:50,29.0625,30.398498218105487,26.606407952483412,96054.50844040225,35545.681755068035,3,5,256,0.023483365949119372,0.019569471624266144,1.0019569471624266,73,0
2024-03-05 16:06:55,29.0625,30.435579243467327,26.556569693114902,96054.59539633278,35634.74387527839,4,4,253,0.015655577299412915,0.015655577299412915,0.9902152641878669,79,0
2024-03-05 16:07:01,29.0625,30.46920357621275,26.474810438717746,96055.38026657909,35575.319622012226,6,8,251,0.015655577299412915,0.03131115459882583,0.9823874755381604,78,0
2024-03-05 16:07:06,29.125,30.503770660285227,26.467003655341884,96054.72696059792,35634.74387527839,7,12,248,0.0273972602739726,0.046966731898238745,0.9706457925636007,79,0
2024-03-05 16:07:12,29.0625,30.539908989571813,26.475149682702714,96054.66699720723,35545.681755068035,1,4,248,0.003913894324853229,0.015655577299412915,0.9706457925636007,72,0
2024-03-05 16:07:17,29.125,30.560020761687156,26.41871642374259,96054.07199959047,35634.74387527839,5,3,252,0.019569471624266144,0.011741682974559686,0.9863013698630136,67,0
2024-03-05 16:07:23,29.125,30.56630569138997,26.38757132887427,96053.105413693,35545.681755068035,6,4,250,0.023483365949119372,0.03913894324853229,0.974559686888454,64,0
2024-03-05 16:07:28,29.125,30.577304319420364,26.377896223924783,96053.56875166816,35575.319622012226,5,7,253,0.019569471624266144,0.0273972602739726,0.9902152641878669,67,0
2024-03-05 16:07:34,29.125,30.594273633861302,26.37396722693308,96053.01692979636,35634.74387527839,6,6,250,0.023483365949119372,0.023483365949119372,0.9784735812133072,70,0
2024-03-05 16:07:39,29.125,30.622241584977566,26.323458119106512,96053.80773376636,35605.00695410292,7,2,252,0.011741682974559686,0.0273972602739726,0.9863013698630136,69,0
2024-03-05 16:07:45,29.1875,30.64675283014276,26.304311417814887,96054.24162011125,35605.00695410292,6,10,250,0.03913894324853229,0.019569471624266144,0.9784735812133072,70,0
2024-03-05 16:07:50,29.1875,30.66340791077455,26.25819547260027,96054.16864775842,35605.00695410292,5,4,250,0.023483365949119372,0.0273972602739726,0.9784735812133072,65,0
2024-03-05 16:07:56,29.25,30.67786326626083,26.259336722947875,96054.10853336776,35545.681755068035,7,1,263,0.0273972602739726,0.003913894324853229,1.0293542074363993,64,0
2024-03-05 16:08:01,29.25,30.682891216536518,26.22285104049478,96053.65157081369,35605.00695410292,3,2,253,0.011741682974559686,0.007827788649706457,0.9784735812133072,67,0
2024-03-05 16:08:07,29.1875,30.693575611800043,26.2131573118988,96053.01036384124,35575.319622012226,13,8,254,0.050880626223091974,0.03131115459882583,0.9941291585127201,67,0
2024-03-05 16:08:12,29.1875,30.708030972105917,26.18795869992079,96052.77408466625,35605.00695410292,5,8,252,0.019569471624266144,0.03131115459882583,0.9823874755381604,68,0
2024-03-05 16:08:18,29.1875,30.710544948047026,26.16182322176641,96053.16138225076,35575.319622012226,3,5,254,-0.003913894324853229,0.03131115459882583,0.9941291585127201,66,0
2024-03-05 16:08:23,29.1875,30.707402478131552,26.166842110655534,96052.14941313902,35634.74387527839,8,10,254,0.03131115459882583,0.03913894324853229,0.9941291585127201,70,0
2024-03-05 16:08:29,29.1875,30.71023070105057,26.07230216259303,96052.23322087017,35545.681755068035,6,1,248,0.023483365949119372,0.003913894324853229,0.9706457925636007,67,0
2024-03-05 16:08:34,29.1875,30.714630159100306,26.17267774716479,96051.50337830326,35605.00695410292,5,3,252,0.019569471624266144,0.011741682974559686,0.9863013698630136,71,0
2024-03-05 16:08:40,29.1875,30.72437181697169,26.152379374312947,96052.47626527329,35545.681755068035,9,5,252,0.03522504892367906,0.019569471624266144,0.9863013698630136,67,0
2024-03-05 16:08:45,29.125,30.733484981736364,26.137299210192175,96052.64849450401,35605.00695410292,2,6,250,0.03522504892367906,0.03131115459882583,0.9784735812133072,68,0
2024-03-05 16:08:51,29.125,30.746054865676523,26.101433307324253,96052.64936629437,35605.00695410292,5,3,252,0.019569471624266144,0.011741682974559686,0.9863013698630136,65,0
2024-03-05 16:08:56,29.0625,30.758624751362913,26.076101466407042,96052.12228183396,35545.681755068035,7,11,252,0.011741682974559686,0.03522504892367906,0.9863013698630136,70,0
2024-03-05 16:09:02,29.125,30.759881740027595,26.039360945727697,96051.96399066978,35545.681755068035,11,6,248,0.043052837573385516,0.023483365949119372,0.9706457925636007,72,0
2024-03-05 16:09:07,29.125,30.75768200987586,26.03392650940754,96052.5049432093,35575.319622012226,7,6,249,0.0273972602739726,0.023483365949119372,0.974559686888454,70,0
2024-03-05 16:09:13,29.125,30.760195987196493,26.034123647415303,96052.01239928599,35605.00695410292,9,10,255,0.03522504892367906,0.03913894324853229,0.9980430528375733,66,0
2024-03-05 16:09:18,29.125,30.76993764997369,25.998058698852887,96052.10534174168,35634.74387527839,4,8,251,0.015655577299412915,0.03131115459882583,0.9823874755381604,70,0
2024-03-05 16:09:24,29.125,30.78030780827612,26.025177084654675,96051.76715541173,35575.319622012226,6,7,250,0.023483365949119372,0.0273972602739726,0.9784735812133072,71,0
2024-03-05 16:09:29,29.125,30.79696291349155,25.98439394685633,96052.04509636543,35575.319622012226,5,5,251,0.007827788649706457,0.015655577299412915,0.9902152641878669,73,0
2024-03-05 16:09:35,29.125,30.80984705359151,25.969622335747395,96052.44597279733,35545.681755068035,10,5,251,0.03522504892367906,0.003913894324853229,0.9628180039138943,69,0
2024-03-05 16:09:40,29.0625,30.814560763842564,25.943694013079448,96052.82010461614,35575.319622012226,4,5,253,0.015655577299412915,0.019569471624266144,0.9902152641878669,66,0
2024-03-05 16:09:46,29.0625,30.829330390886025,25.9027824385079,96053.51134053475,35605.00695410292,10,5,249,0.03913894324853229,0.050880626223091974,0.9941291585127201,73,0
2024-03-05 16:09:51,29.0,30.84001480344159,25.94042586666803,96053.39727023506,35575.319622012226,8,5,253,0.03131115459882583,0.019569471624266144,0.9902152641878669,74,0
2024-03-05 16:09:57,29.0,30.84975647481242,25.904378158024322,96052.78596141441,35545.681755068035,8,4,253,0.03131115459882583,0.015655577299412915,0.9980430528375733,71,0
2024-03-05 16:10:02,28.9375,30.856984167152405,25.878655771125253,96052.31534048691,35605.00695410292,8,6,251,0.03131115459882583,0.023483365949119372,0.9823874755381604,68,0
2024-03-05 16:10:08,29.0,30.858869652205613,25.710683966632978,96052.07778851777,35545.681755068035,4,2,247,0.015655577299412915,0.007827788649706457,0.9667318982387475,77,0
2024-03-05 16:10:13,29.0,30.854470187142578,25.78386827627754,96050.87218675751,35605.00695410292,8,6,249,0.0273972602739726,0.023483365949119372,0.974559686888454,71,0
2024-03-05 16:10:19,29.0,30.857612662165774,25.857678748348324,96051.00423130908,35575.319622012226,6,7,248,0.023483365949119372,0.0273972602739726,0.9706457925636007,73,0
2024-03-05 16:10:24,29.0,30.855412929638078,25.88379010687996,96050.6654162232,35575.319622012226,7,5,252,0.0273972602739726,0.019569471624266144,0.9863013698630136,76,0
2024-03-05 16:10:30,29.0,30.850699217258807,25.851883508356657,96050.81932185005,35634.74387527839,2,4,254,0.007827788649706457,0.0273972602739726,0.9823874755381604,79,0
2024-03-05 16:10:36,29.0,30.84284303050572,25.856526615433527,96050.66517263555,35605.00695410292,5,3,247,0.011741682974559686,0.019569471624266144,0.9667318982387475,76,0
2024-03-05 16:10:41,28.9375,30.8337298547267,25.87158409159723,96050.49337029908,35575.319622012226,4,4,253,0.015655577299412915,0.015655577299412915,0.9902152641878669,78,0
2024-03-05 16:10:47,29.0,30.82178845337112,25.875908623002733,96050.5898212854,35634.74387527839,8,4,249,0.03131115459882583,0.015655577299412915,0.974559686888454,74,0
2024-03-05 16:10:52,29.0,30.812675279712675,25.885710483193527,96050.24196591228,35634.74387527839,5,3,255,0.03913894324853229,0.050880626223091974,0.9980430528375733,76,0
2024-03-05 16:10:58,29.0,30.809218558909926,25.89069742081216,96050.06146880292,35605.00695410292,8,6,252,0.03131115459882583,0.023483365949119372,0.9863013698630136,73,0
2024-03-05 16:11:03,29.0,30.811732537662465,25.90140790758526,96050.27272927464,35605.00695410292,7,8,250,0.0273972602739726,0.03131115459882583,0.9784735812133072,85,0
2024-03-05 16:11:09,29.0,30.811418290314577,25.833055446017585,96050.0483477936,35605.00695410292,10,7,252,0.03131115459882583,0.019569471624266144,0.9863013698630136,73,0
2024-03-05 16:11:14,28.9375,30.812046785011443,25.869892206640507,96050.32113388895,35605.00695410292,8,2,252,-0.007827788649706457,0.019569471624266144,0.9863013698630136,72,0
2024-03-05 16:11:20,28.9375,30.816446248011744,25.85972353722858,96050.29488598986,35605.00695410292,3,3,248,0.011741682974559686,0.011741682974559686,0.9706457925636007,71,0
2024-03-05 16:11:25,28.9375,30.820217216467974,25.854761952415384,96050.69975908242,35545.681755068035,6,5,248,0.023483365949119372,0.019569471624266144,0.9706457925636007,72,0
2024-03-05 16:11:31,28.9375,30.82178845337112,25.854884486471438,96050.41384160903,35634.74387527839,7,9,255,0.03131115459882583,0.03522504892367906,0.9980430528375733,64,0
2024-03-05 16:11:36,28.9375,30.818331732220212,25.83884906788886,96049.35346105129,35545.681755068035,7,7,254,0.0273972602739726,0.0273972602739726,0.9941291585127201,69,0
2024-03-05 16:11:42,29.0,30.811732537662465,25.838334722859216,96049.04089076506,35605.00695410292,1,5,249,0.003913894324853229,0.019569471624266144,0.9784735812133072,65,0
2024-03-05 16:11:47,29.0,30.800105386517497,25.84268340516031,96049.0096831561,71210.01390820584,6,6,251,0.023483365949119372,0.023483365949119372,0.9823874755381604,73,0
2024-03-05 16:11:53,29.0,30.782193291731527,25.84128739196445,96049.06612533992,71210.01390820584,5,4,251,0.019569471624266144,0.015655577299412915,0.9823874755381604,75,0
2024-03-05 16:11:58,29.0,30.762395717409344,25.871274847672687,96048.65602149791,71210.01390820584,3,5,257,0.011741682974559686,0.019569471624266144,1.00587084148728,73,0
2024-03-05 16:12:04,29.0,30.748254595545585,25.896451646152304,96048.41327659198,71150.63924402445,5,6,249,0.019569471624266144,0.023483365949119372,0.974559686888454,67,0
2024-03-05 16:12:09,29.0,30.730656758090483,25.879310443906313,96048.16583038127,71091.36351013607,5,9,253,0.019569471624266144,0.03522504892367906,0.9902152641878669,65,0
2024-03-05 16:12:15,29.0,30.72688579336682,25.91581008491706,96048.46469876535,71091.36351013607,6,2,253,0.011741682974559686,0.007827788649706457,0.9902152641878669,65,0
2024-03-05 16:12:20,28.9375,30.7341134758919,25.9426623507644,96049.40214858745,71150.63924402445,6,0,255,0.019569471624266144,0.0,0.9980430528375733,74,0
2024-03-05 16:12:26,28.9375,30.7341134758919,25.91111758835519,96049.75406074709,71210.01390820584,3,8,248,0.011741682974559686,0.011741682974559686,0.9941291585127201,70,0
2024-03-05 16:12:31,28.9375,30.731913746366626,25.931974738112807,96048.88733080913,71091.36351013607,10,6,254,0.03913894324853229,0.023483365949119372,0.9941291585127201,64,0
2024-03-05 16:12:37,28.9375,30.733484981736364,25.905811765186552,96049.12937486586,71210.01390820584,8,5,253,0.03131115459882583,0.019569471624266144,0.9902152641878669,70,0
2024-03-05 16:12:42,29.0,30.726571546313608,25.894759336131276,96049.4720139908,71091.36351013607,7,5,252,0.019569471624266144,0.03131115459882583,0.9706457925636007,70,0
2024-03-05 16:12:48,29.0,30.70928796006774,25.91969272653725,96049.8006422351,71269.48775055679,5,6,249,0.019569471624266144,0.023483365949119372,0.974559686888454,71,0
2024-03-05 16:12:53,29.0,30.688861907851788,25.923354446369324,96049.1171749299,71269.48775055679,7,8,248,0.0273972602739726,0.03131115459882583,0.9706457925636007,67,0
2024-03-05 16:12:59,29.0,30.66749311969961,25.937456410566945,96048.64021020757,71269.48775055679,4,4,253,0.015655577299412915,0.015655577299412915,0.9902152641878669,71,0
2024-03-05 16:13:04,29.0,30.649895297951844,25.972885173207743,96047.86437813485,71269.48775055679,6,5,251,0.023483365949119372,0.019569471624266144,0.9823874755381604,80,0
2024-03-05 16:13:10,29.0,30.626326792043983,25.986817220984463,96047.22415195675,71150.63924402445,12,7,248,0.011741682974559686,0.0273972602739726,0.9706457925636007,75,0
2024-03-05 16:13:15,29.0,30.610928704833167,26.006648025693693,96048.19438500023,71269.48775055679,6,2,251,0.023483365949119372,0.007827788649706457,0.9823874755381604,76,0
2024-03-05 16:13:21,29.0,30.59930157949202,26.037295991124413,96049.39363861973,71210.01390820584,3,5,254,0.011741682974559686,0.019569471624266144,0.9941291585127201,76,0
2024-03-05 16:13:26,29.0,30.589559935086253,26.020753368757823,96049.82779901125,71150.63924402445,8,6,251,0.03522504892367906,0.03913894324853229,0.9823874755381604,71,0
2024-03-05 16:13:32,29.0,30.583275003768176,26.041300690047663,96049.73901878062,71091.36351013607,4,5,251,0.015655577299412915,0.03131115459882583,0.9980430528375733,69,0
2024-03-05 16:13:37,29.0,30.576990072886655,26.040808323743473,96050.00205109484,71210.01390820584,3,5,254,0.011741682974559686,0.019569471624266144,0.9941291585127201,74,0
2024-03-05 16:13:43,29.0,30.573847607609604,26.030042316751203,96050.22151554513,71210.01390820584,3,7,251,0.03522504892367906,0.03131115459882583,0.9706457925636007,76,0
2024-03-05 16:13:48,29.0,30.569133909898664,26.024413648641396,96050.19887671908,71150.63924402445,4,8,256,0.015655577299412915,0.015655577299412915,1.0019569471624266,79,0
2024-03-05 16:13:54,29.0,30.56756267738292,26.019031306300775,96050.13269126907,71269.48775055679,12,5,251,0.046966731898238745,0.019569471624266144,0.9823874755381604,72,0
2024-03-05 16:13:59,29.0,30.566934184384262,26.040020597681533,96050.21176361028,71269.48775055679,2,0,248,0.007827788649706457,0.0,0.9706457925636007,77,0
2024-03-05 16:14:05,29.0625,30.565048705414483,26.018834521657542,96050.27306799873,71091.36351013607,6,10,258,0.023483365949119372,0.03913894324853229,1.009784735812133,72,0
2024-03-05 16:14:10,29.0,30.568191170385944,26.040119059399014,96050.22953015951,71269.48775055679,7,10,249,0.0273972602739726,0.03913894324853229,0.974559686888454,71,0
2024-03-05 16:14:16,29.0,30.57479034718126,26.01433786298315,96051.07042628778,71210.01390820584,8,8,256,0.015655577299412915,0.0273972602739726,1.0019569471624266,74,0
2024-03-05 16:14:21,29.0,30.581075277909985,26.02008910281556,96050.98332600704,71150.63924402445,10,6,251,0.03913894324853229,0.023483365949119372,0.9823874755381604,71,0
2024-03-05 16:14:27,28.875,30.582018017556948,25.972836254715634,96050.60083723074,71210.01390820584,6,7,253,0.023483365949119372,0.011741682974559686,0.9706457925636007,71,0
2024-03-05 16:14:32,28.9375,30.59741609984776,26.010849614125778,96050.86232977499,71091.36351013607,10,9,248,0.03913894324853229,0.03522504892367906,0.9863013698630136,70,0
2024-03-05 16:14:38,28.9375,30.61061445818268,25.996105418226495,96051.31258175136,71150.63924402445,7,9,253,0.0273972602739726,0.03522504892367906,0.9667318982387475,74,0
2024-03-05 16:14:43,28.9375,30.615013911388814,25.985932316529155,96050.93488062498,71210.01390820584,8,8,251,0.03131115459882583,0.03131115459882583,0.9823874755381604,80,0
2024-03-05 16:14:49,28.875,30.61815637809559,25.975661509088063,96051.06720024483,71150.63924402445,3,4,255,0.011741682974559686,0.015655577299412915,0.9980430528375733,71,0
2024-03-05 16:14:54,28.875,30.616899391399784,25.959789878489147,96050.87353301264,71210.01390820584,8,3,254,0.03131115459882583,0.011741682974559686,0.9941291585127201,76,0
2024-03-05 16:15:00,28.9375,30.611242951484748,25.964605340884685,96051.05757021559,71091.36351013607,6,9,250,0.023483365949119372,0.03522504892367906,0.9784735812133072,72,0
2024-03-05 16:15:06,28.9375,30.60338678552271,25.98502292862513,96051.25450904758,71091.36351013607,6,6,249,0.023483365949119372,0.023483365949119372,0.974559686888454,70,0
2024-03-05 16:15:11,28.9375,30.593330894086648,25.994753247111774,96051.4643248085,71091.36351013607,7,5,250,0.0273972602739726,0.019569471624266144,0.9784735812133072,75,0
2024-03-05 16:15:17,28.9375,30.581703771006868,26.01487898718147,96051.95974036274,71210.01390820584,10,8,247,0.046966731898238745,0.03131115459882583,0.9667318982387475,83,0
2024-03-05 16:15:22,28.9375,30.574476100656284,26.05639267414997,96051.90157337747,71150.63924402445,9,2,253,0.03522504892367906,0.007827788649706457,0.9902152641878669,85,0
2024-03-05 16:15:28,28.9375,30.56630569138997,26.029451737322056,96051.87403549181,71091.36351013607,7,7,252,0.0273972602739726,0.015655577299412915,0.9863013698630136,73,0
2024-03-05 16:15:33,28.9375,30.553421585969044,26.023183589054664,96051.99969554326,71150.63924402445,2,5,247,0.007827788649706457,0.019569471624266144,0.9706457925636007,72,0
2024-03-05 16:15:39,29.0,30.532995568939622,26.121541392242037,96051.66675967423,71210.01390820584,5,4,251,0.019569471624266144,0.015655577299412915,0.9823874755381604,72,0
2024-03-05 16:15:44,28.9375,30.518854482928145,26.067815166443705,96051.24674388321,71210.01390820584,3,3,249,0.011741682974559686,0.011741682974559686,0.974559686888454,77,0
2024-03-05 16:15:50,28.9375,30.502827921453537,26.103386626645467,96051.06380095553,71269.48775055679,5,4,250,0.019569471624266144,0.0273972602739726,0.9902152641878669,73,0
2024-03-05 16:15:55,28.875,30.483030408257036,26.1018334440044,96051.17910387606,71269.48775055679,4,3,252,0.015655577299412915,0.011741682974559686,0.9863013698630136,72,0
2024-03-05 16:16:01,28.875,30.461347422583458,26.136966093263283,96051.17955637904,71091.36351013607,2,6,249,0.007827788649706457,0.03913894324853229,0.9667318982387475,67,0
2024-03-05 16:16:06,28.875,30.442806902722804,26.130248050030865,96051.31232894894,71269.48775055679,7,3,250,0.0273972602739726,0.011741682974559686,0.9784735812133072,73,0
2024-03-05 16:16:12,28.8125,30.420495434706936,26.160071660590354,96050.33618523451,71210.01390820584,5,4,248,0.019569471624266144,0.015655577299412915,0.9706457925636007,74,0
2024-03-05 16:16:17,28.875,30.39944095585015,26.168943706644335,96050.08121090948,71269.48775055679,3,4,252,0.011741682974559686,0.015655577299412915,0.9863013698630136,72,0
2024-03-05 16:16:23,28.8125,30.382785923807205,26.19395251096533,96050.32823288739,71091.36351013607,4,4,253,0.023483365949119372,0.015655577299412915,0.9902152641878669,74,0
2024-03-05 16:16:28,28.8125,30.364873911635367,26.213600754744917,96050.02968169167,71210.01390820584,3,6,254,0.011741682974559686,0.023483365949119372,0.9941291585127201,66,0
2024-03-05 16:16:34,28.8125,30.350732851899192,26.228282289171513,96049.78464226147,71091.36351013607,6,4,250,0.023483365949119372,0.015655577299412915,0.9784735812133072,65,0
2024-03-05 16:16:39,28.75,30.332820846072718,26.24793316539845,96049.13417764791,71150.63924402445,3,1,246,0.011741682974559686,0.003913894324853229,0.9628180039138943,71,0
2024-03-05 16:16:45,28.75,30.320251019539864,26.26800644812143,96049.30699004968,71269.48775055679,2,4,249,0.0273972602739726,0.03522504892367906,0.974559686888454,61,0
2024-03-05 16:16:50,28.8125,30.307995440351625,26.288106484074007,96049.17647971325,71150.63924402445,3,5,249,0.011741682974559686,0.019569471624266144,0.974559686888454,67,0
2024-03-05 16:16:56,28.75,30.29731109061886,26.29253100423046,96049.2880871871,71150.63924402445,8,4,249,0.019569471624266144,0.0273972602739726,0.9941291585127201,61,0
2024-03-05 16:17:01,28.75,30.289454951914376,26.30244555754766,96049.8355679518,71091.36351013607,6,7,253,0.0273972602739726,0.0273972602739726,0.9902152641878669,69,0
2024-03-05 16:17:07,28.75,30.278456358874063,26.312112662781733,96050.0744733483,71210.01390820584,5,10,251,0.019569471624266144,0.03913894324853229,0.9823874755381604,65,0
2024-03-05 16:17:12,28.75,30.269028994475047,26.321904034794006,96049.67635186824,71091.36351013607,4,7,251,0.007827788649706457,0.0273972602739726,0.9823874755381604,62,0
2024-03-05 16:17:18,28.75,30.263058330863714,26.331968570271613,96050.33850840981,71150.63924402445,10,6,253,0.023483365949119372,0.03522504892367906,0.9902152641878669,65,0
2024-03-05 16:17:23,28.75,30.253002477250995,26.341711122106226,96050.1951070708,71091.36351013607,8,4,249,0.03131115459882583,0.015655577299412915,0.974559686888454,62,0
2024-03-05 16:17:29,28.75,30.244832097013568,26.362140412933556,96050.51812660477,71269.48775055679,5,3,248,0.019569471624266144,0.011741682974559686,0.9706457925636007,67,0
2024-03-05 16:17:34,28.75,30.234462000082384,26.36132133342219,96050.50202998567,71210.01390820584,8,8,255,0.03131115459882583,0.03131115459882583,0.9980430528375733,69,0
2024-03-05 16:17:40,28.75,30.22534888557857,26.371139404831727,96050.32801089695,71210.01390820584,5,5,245,0.03522504892367906,0.019569471624266144,0.958904109589041,74,0
2024-03-05 16:17:45,28.75,30.20963662134818,26.375167199607176,96049.48833478361,71269.48775055679,6,4,249,0.023483365949119372,0.015655577299412915,0.974559686888454,64,0
2024-03-05 16:17:51,28.6875,30.196752566715258,26.384687619999237,96049.9636254771,71150.63924402445,7,9,250,0.0273972602739726,0.03522504892367906,0.9784735812133072,66,0
